sex,cs_p13_1,anios_esc,year,mes,saltrim
Hombre,Primaria,3,2007,9,20113.486
Hombre,Primaria,4,2007,9,21092.834
Hombre,Primaria,5,2007,9,22105.09
Hombre,Primaria,6,2007,9,24920.357
Hombre,Secundaria,7,2007,9,26720.863
Hombre,Carrera técnica,7,2007,9,28134.363
Hombre,Secundaria,8,2007,9,27672.311
Hombre,Carrera técnica,8,2007,9,37283.414
Hombre,Secundaria,9,2007,9,28035.701
Hombre,Carrera técnica,9,2007,9,31997.5
Hombre,Preparatoria o bachillerato,10,2007,9,30855.508
Hombre,Normal,10,2007,9,29150.102
Hombre,Carrera técnica,10,2007,9,35009.113
Hombre,Preparatoria o bachillerato,11,2007,9,34631.203
Hombre,Normal,11,2007,9,19028.67
Hombre,Carrera técnica,11,2007,9,35164.914
Hombre,Preparatoria o bachillerato,12,2007,9,35861.301
Hombre,Normal,12,2007,9,45260.508
Hombre,Carrera técnica,12,2007,9,36751.195
Hombre,Preparatoria o bachillerato,13,2007,9,33753.738
Hombre,Normal,13,2007,9,46284.297
Hombre,Carrera técnica,13,2007,9,37291.68
Hombre,Profesional,13,2007,9,39349.629
Hombre,Normal,14,2007,9,37114.277
Hombre,Carrera técnica,14,2007,9,49260.418
Hombre,Profesional,14,2007,9,42555.656
Hombre,Normal,15,2007,9,47783.152
Hombre,Carrera técnica,15,2007,9,41683.523
Hombre,Profesional,15,2007,9,47048.5
Hombre,Normal,16,2007,9,44128.621
Hombre,Profesional,16,2007,9,61248.094
Hombre,Normal,17,2007,9,42729.348
Hombre,Profesional,17,2007,9,62036.113
Hombre,Maestría,17,2007,9,81763.977
Hombre,Normal,18,2007,9,44867
Hombre,Profesional,18,2007,9,69833.758
Hombre,Maestría,18,2007,9,85986.906
Hombre,Profesional,19,2007,9,65552.008
Hombre,Maestría,19,2007,9,93724.461
Hombre,Doctorado,19,2007,9,104234.75
Hombre,Normal,20,2007,9,
Hombre,Profesional,20,2007,9,174394.3
Hombre,Doctorado,20,2007,9,107932.79
Hombre,Doctorado,21,2007,9,123893.09
Hombre,Doctorado,22,2007,9,100768.97
Hombre,Doctorado,23,2007,9,159124.77
Hombre,Doctorado,24,2007,9,90009.969
Hombre,Primaria,99,2007,9,17013.93
Hombre,Secundaria,99,2007,9,22696.262
Hombre,Preparatoria o bachillerato,99,2007,9,28854.758
Hombre,Normal,99,2007,9,36003.984
Hombre,Carrera técnica,99,2007,9,48380.355
Hombre,Profesional,99,2007,9,48545
Hombre,Maestría,99,2007,9,50630.605
Hombre,Doctorado,99,2007,9,72570.531
Hombre,No Sabe,99,2007,9,36111.055
Hombre,Ninguno,0,2007,12,17104.719
Hombre,Preescolar,0,2007,12,21810.469
Hombre,Primaria,1,2007,12,18179.834
Hombre,Primaria,2,2007,12,19657.678
Hombre,Primaria,3,2007,12,20242.502
Hombre,Primaria,4,2007,12,20824.496
Hombre,Primaria,5,2007,12,23108.215
Hombre,Primaria,6,2007,12,24471.484
Hombre,Secundaria,7,2007,12,25430.258
Hombre,Carrera técnica,7,2007,12,22825.924
Hombre,Secundaria,8,2007,12,26794.25
Hombre,Carrera técnica,8,2007,12,36565.387
Hombre,Secundaria,9,2007,12,28028.402
Hombre,Carrera técnica,9,2007,12,35511.488
Hombre,Preparatoria o bachillerato,10,2007,12,30296.205
Hombre,Normal,10,2007,12,37613.73
Hombre,Carrera técnica,10,2007,12,32036.898
Hombre,Preparatoria o bachillerato,11,2007,12,32880.152
Hombre,Normal,11,2007,12,
Hombre,Carrera técnica,11,2007,12,34229.215
Hombre,Preparatoria o bachillerato,12,2007,12,35599.988
Hombre,Normal,12,2007,12,41802.59
Hombre,Carrera técnica,12,2007,12,36765.305
Hombre,Preparatoria o bachillerato,13,2007,12,38126.328
Hombre,Normal,13,2007,12,45634.789
Hombre,Carrera técnica,13,2007,12,40828.289
Hombre,Profesional,13,2007,12,40605.484
Hombre,Normal,14,2007,12,33285.727
Hombre,Carrera técnica,14,2007,12,46786.73
Hombre,Profesional,14,2007,12,41867.941
Hombre,Normal,15,2007,12,49726.781
Hombre,Carrera técnica,15,2007,12,41362.746
Hombre,Profesional,15,2007,12,43308.75
Hombre,Normal,16,2007,12,48788.719
Hombre,Profesional,16,2007,12,58069.25
Hombre,Normal,17,2007,12,42215.09
Hombre,Profesional,17,2007,12,63361.035
Hombre,Maestría,17,2007,12,88896.703
Hombre,Normal,18,2007,12,44101.07
Hombre,Profesional,18,2007,12,67684.672
Hombre,Maestría,18,2007,12,87043.93
Hombre,Profesional,19,2007,12,95256.141
Hombre,Maestría,19,2007,12,99113.102
Hombre,Doctorado,19,2007,12,97605.383
Hombre,Normal,20,2007,12,
Hombre,Profesional,20,2007,12,53568.973
Hombre,Doctorado,20,2007,12,108329.07
Hombre,Doctorado,21,2007,12,108457.38
Hombre,Doctorado,22,2007,12,77236.297
Hombre,Doctorado,23,2007,12,107064.05
Hombre,Doctorado,24,2007,12,554161.75
Hombre,Primaria,99,2007,12,19131.643
Hombre,Secundaria,99,2007,12,33475.727
Hombre,Preparatoria o bachillerato,99,2007,12,27188.563
Hombre,Normal,99,2007,12,36574.676
Hombre,Carrera técnica,99,2007,12,47657.91
Hombre,Profesional,99,2007,12,35311.188
Hombre,Maestría,99,2007,12,110832.35
Hombre,Doctorado,99,2007,12,8340.1348
Hombre,No Sabe,99,2007,12,33088.59
Hombre,Ninguno,0,2008,3,17099.035
Hombre,Preescolar,0,2008,3,23259.557
Hombre,Primaria,1,2008,3,19239.338
Hombre,Primaria,2,2008,3,18877.885
Hombre,Primaria,3,2008,3,20577.066
Hombre,Primaria,4,2008,3,20827.613
Hombre,Primaria,5,2008,3,22556.086
Hombre,Primaria,6,2008,3,24505.984
Hombre,Secundaria,7,2008,3,25731.025
Hombre,Carrera técnica,7,2008,3,24920.021
Hombre,Secundaria,8,2008,3,29656.156
Hombre,Carrera técnica,8,2008,3,28272.373
Hombre,Secundaria,9,2008,3,28160.34
Hombre,Carrera técnica,9,2008,3,30898.123
Hombre,Preparatoria o bachillerato,10,2008,3,31650.674
Hombre,Normal,10,2008,3,35763.832
Hombre,Carrera técnica,10,2008,3,28308.346
Hombre,Preparatoria o bachillerato,11,2008,3,34005.5
Hombre,Normal,11,2008,3,63883.488
Hombre,Carrera técnica,11,2008,3,36703.883
Hombre,Preparatoria o bachillerato,12,2008,3,35841.484
Hombre,Normal,12,2008,3,46050.551
Hombre,Carrera técnica,12,2008,3,35690.426
Hombre,Preparatoria o bachillerato,13,2008,3,32760.764
Hombre,Normal,13,2008,3,44706.555
Hombre,Carrera técnica,13,2008,3,41423.313
Hombre,Profesional,13,2008,3,37359.195
Hombre,Normal,14,2008,3,25190.088
Hombre,Carrera técnica,14,2008,3,47441.922
Hombre,Profesional,14,2008,3,42118.395
Hombre,Normal,15,2008,3,48185.625
Hombre,Carrera técnica,15,2008,3,43157.75
Hombre,Profesional,15,2008,3,42278.438
Hombre,Normal,16,2008,3,44278.359
Hombre,Profesional,16,2008,3,58905.695
Hombre,Normal,17,2008,3,46442.191
Hombre,Profesional,17,2008,3,64011.359
Hombre,Maestría,17,2008,3,76953.594
Hombre,Normal,18,2008,3,41936.406
Hombre,Profesional,18,2008,3,61181.016
Hombre,Maestría,18,2008,3,88966.789
Hombre,Profesional,19,2008,3,46285.078
Hombre,Maestría,19,2008,3,93519.398
Hombre,Doctorado,19,2008,3,79306.742
Hombre,Profesional,20,2008,3,36400.848
Hombre,Doctorado,20,2008,3,105329.8
Hombre,Doctorado,21,2008,3,126476.41
Hombre,Doctorado,22,2008,3,120762.73
Hombre,Doctorado,23,2008,3,120832.62
Hombre,Doctorado,24,2008,3,
Hombre,Primaria,99,2008,3,18230.682
Hombre,Secundaria,99,2008,3,23028.297
Hombre,Preparatoria o bachillerato,99,2008,3,22856.094
Hombre,Normal,99,2008,3,38220.891
Hombre,Carrera técnica,99,2008,3,36719.355
Hombre,Profesional,99,2008,3,135263.73
Hombre,Maestría,99,2008,3,81901.906
Hombre,Doctorado,99,2008,3,46820.59
Hombre,No Sabe,99,2008,3,34050.195
Hombre,Ninguno,0,2008,6,17203.535
Hombre,Preescolar,0,2008,6,21415.012
Hombre,Primaria,1,2008,6,19664.332
Hombre,Primaria,2,2008,6,19764.199
Hombre,Primaria,3,2008,6,21531.525
Hombre,Primaria,4,2008,6,20700.617
Hombre,Primaria,5,2008,6,22096.865
Hombre,Primaria,6,2008,6,24557.68
Hombre,Secundaria,7,2008,6,26588.23
Hombre,Carrera técnica,7,2008,6,26015.193
Hombre,Secundaria,8,2008,6,27883.105
Hombre,Carrera técnica,8,2008,6,29670.355
Hombre,Secundaria,9,2008,6,28291.561
Hombre,Carrera técnica,9,2008,6,29728.037
Hombre,Preparatoria o bachillerato,10,2008,6,31349.256
Hombre,Normal,10,2008,6,41693.105
Hombre,Carrera técnica,10,2008,6,30909.846
Hombre,Preparatoria o bachillerato,11,2008,6,33426.156
Hombre,Normal,11,2008,6,27104.682
Hombre,Carrera técnica,11,2008,6,37218.867
Hombre,Preparatoria o bachillerato,12,2008,6,35611.527
Hombre,Normal,12,2008,6,40929.375
Hombre,Carrera técnica,12,2008,6,36345.18
Hombre,Preparatoria o bachillerato,13,2008,6,
Hombre,Normal,13,2008,6,44648.719
Hombre,Carrera técnica,13,2008,6,45764.293
Hombre,Profesional,13,2008,6,38193.777
Hombre,Normal,14,2008,6,32181.959
Hombre,Carrera técnica,14,2008,6,47491.074
Hombre,Profesional,14,2008,6,45398.973
Hombre,Normal,15,2008,6,48919.113
Hombre,Carrera técnica,15,2008,6,40942.098
Hombre,Profesional,15,2008,6,41672.73
Hombre,Normal,16,2008,6,45454.461
Hombre,Profesional,16,2008,6,57075.793
Hombre,Normal,17,2008,6,41745.23
Hombre,Profesional,17,2008,6,62881.461
Hombre,Maestría,17,2008,6,79385.266
Hombre,Normal,18,2008,6,53496.797
Hombre,Profesional,18,2008,6,60615.887
Hombre,Maestría,18,2008,6,87420.188
Hombre,Profesional,19,2008,6,60408.645
Hombre,Maestría,19,2008,6,94039.516
Hombre,Doctorado,19,2008,6,84332.133
Hombre,Profesional,20,2008,6,48880.32
Hombre,Doctorado,20,2008,6,101206.8
Hombre,Doctorado,21,2008,6,103440.98
Hombre,Doctorado,22,2008,6,94156.336
Hombre,Doctorado,23,2008,6,105183.21
Hombre,Primaria,99,2008,6,110996.35
Hombre,Secundaria,99,2008,6,24797.064
Hombre,Preparatoria o bachillerato,99,2008,6,32686
Hombre,Normal,99,2008,6,
Hombre,Carrera técnica,99,2008,6,51595.895
Hombre,Profesional,99,2008,6,46142.117
Hombre,Doctorado,99,2008,6,38018.027
Hombre,No Sabe,99,2008,6,33791.18
Hombre,Ninguno,0,2008,9,16641.813
Hombre,Preescolar,0,2008,9,21562.182
Hombre,Primaria,0,2008,9,36695.777
Hombre,Primaria,1,2008,9,18283.654
Hombre,Primaria,2,2008,9,18493.984
Hombre,Primaria,3,2008,9,20263.127
Hombre,Primaria,4,2008,9,20385.365
Hombre,Primaria,5,2008,9,21531.297
Hombre,Primaria,6,2008,9,24187.684
Hombre,Secundaria,7,2008,9,24955.807
Hombre,Carrera técnica,7,2008,9,21617.439
Hombre,Secundaria,8,2008,9,26673.643
Hombre,Carrera técnica,8,2008,9,37231.059
Hombre,Secundaria,9,2008,9,27322.422
Hombre,Carrera técnica,9,2008,9,33170.148
Hombre,Preparatoria o bachillerato,10,2008,9,31522.793
Hombre,Normal,10,2008,9,22525.943
Hombre,Carrera técnica,10,2008,9,30874.906
Hombre,Preparatoria o bachillerato,11,2008,9,32839.02
Hombre,Normal,11,2008,9,25539.477
Hombre,Carrera técnica,11,2008,9,35799.73
Hombre,Preparatoria o bachillerato,12,2008,9,35128.719
Hombre,Normal,12,2008,9,45560.883
Hombre,Carrera técnica,12,2008,9,35745.203
Hombre,Preparatoria o bachillerato,13,2008,9,20641.375
Hombre,Normal,13,2008,9,42166.645
Hombre,Carrera técnica,13,2008,9,41699.844
Hombre,Profesional,13,2008,9,39996.949
Hombre,Preparatoria o bachillerato,14,2008,9,32002.131
Hombre,Normal,14,2008,9,27185.809
Hombre,Carrera técnica,14,2008,9,48682.391
Hombre,Profesional,14,2008,9,42578.094
Hombre,Normal,15,2008,9,44959.184
Hombre,Carrera técnica,15,2008,9,43060.238
Hombre,Profesional,15,2008,9,42274.965
Hombre,Normal,16,2008,9,44942.711
Hombre,Profesional,16,2008,9,58095.324
Hombre,Normal,17,2008,9,45183.863
Hombre,Profesional,17,2008,9,59706.961
Hombre,Maestría,17,2008,9,67972.219
Hombre,Normal,18,2008,9,45637.82
Hombre,Profesional,18,2008,9,63495.297
Hombre,Maestría,18,2008,9,85653.672
Hombre,Profesional,19,2008,9,61577.434
Hombre,Maestría,19,2008,9,89480.844
Hombre,Doctorado,19,2008,9,70938.055
Hombre,Profesional,20,2008,9,101340.08
Hombre,Doctorado,20,2008,9,96526.383
Hombre,Doctorado,21,2008,9,107665.61
Hombre,Doctorado,22,2008,9,105750.33
Hombre,Doctorado,23,2008,9,97473.156
Hombre,Primaria,99,2008,9,25633.707
Hombre,Secundaria,99,2008,9,19046.982
Hombre,Preparatoria o bachillerato,99,2008,9,20100.385
Hombre,Normal,99,2008,9,29815.318
Hombre,Carrera técnica,99,2008,9,31468.762
Hombre,Profesional,99,2008,9,42658.84
Hombre,No Sabe,99,2008,9,42408.438
Hombre,Ninguno,0,2008,12,16481.271
Hombre,Preescolar,0,2008,12,23088.574
Hombre,Primaria,0,2008,12,35789.91
Hombre,Primaria,1,2008,12,18550.193
Hombre,Primaria,2,2008,12,18292.967
Hombre,Primaria,3,2008,12,19486.576
Hombre,Primaria,4,2008,12,19509.701
Hombre,Primaria,5,2008,12,21257.092
Hombre,Primaria,6,2008,12,22956.674
Hombre,Secundaria,7,2008,12,23650.303
Hombre,Carrera técnica,7,2008,12,27540.99
Hombre,Secundaria,8,2008,12,25682.629
Hombre,Carrera técnica,8,2008,12,25433.223
Hombre,Secundaria,9,2008,12,26321.307
Hombre,Carrera técnica,9,2008,12,27849.162
Hombre,Preparatoria o bachillerato,10,2008,12,29574.107
Hombre,Normal,10,2008,12,19403.541
Hombre,Carrera técnica,10,2008,12,28510.068
Hombre,Preparatoria o bachillerato,11,2008,12,31941.582
Hombre,Normal,11,2008,12,42006.328
Hombre,Carrera técnica,11,2008,12,32238.766
Hombre,Preparatoria o bachillerato,12,2008,12,33238.563
Hombre,Normal,12,2008,12,36267.754
Hombre,Carrera técnica,12,2008,12,33936.121
Hombre,Preparatoria o bachillerato,13,2008,12,33553.043
Hombre,Normal,13,2008,12,42228.313
Hombre,Carrera técnica,13,2008,12,36733.078
Hombre,Profesional,13,2008,12,36825.902
Hombre,Preparatoria o bachillerato,14,2008,12,20808.088
Hombre,Normal,14,2008,12,34478.258
Hombre,Carrera técnica,14,2008,12,39892.438
Hombre,Profesional,14,2008,12,41973.691
Hombre,Preparatoria o bachillerato,15,2008,12,29131.322
Hombre,Normal,15,2008,12,28187.527
Hombre,Carrera técnica,15,2008,12,39746.172
Hombre,Profesional,15,2008,12,39934.754
Hombre,Normal,16,2008,12,42776.18
Hombre,Profesional,16,2008,12,52133.813
Hombre,Normal,17,2008,12,42796.965
Hombre,Profesional,17,2008,12,56889.613
Hombre,Maestría,17,2008,12,74840.797
Hombre,Normal,18,2008,12,46368.93
Hombre,Profesional,18,2008,12,61308.586
Hombre,Maestría,18,2008,12,82349.891
Hombre,Profesional,19,2008,12,57202.234
Hombre,Maestría,19,2008,12,88693.391
Hombre,Doctorado,19,2008,12,53291.824
Hombre,Profesional,20,2008,12,74562.313
Hombre,Doctorado,20,2008,12,104946.59
Hombre,Doctorado,21,2008,12,100686.27
Hombre,Doctorado,22,2008,12,108930.34
Hombre,Doctorado,23,2008,12,130882.88
Hombre,Primaria,99,2008,12,25808.965
Hombre,Secundaria,99,2008,12,18160.258
Hombre,Preparatoria o bachillerato,99,2008,12,30805.508
Hombre,Normal,99,2008,12,
Hombre,Carrera técnica,99,2008,12,28611.121
Hombre,Profesional,99,2008,12,72221.406
Hombre,Maestría,99,2008,12,
Hombre,No Sabe,99,2008,12,33792.117
Hombre,Ninguno,0,2009,3,16714.947
Hombre,Preescolar,0,2009,3,22558.363
Hombre,Primaria,0,2009,3,
Hombre,Primaria,1,2009,3,17422.436
Hombre,Primaria,2,2009,3,18964.617
Hombre,Primaria,3,2009,3,20222.682
Hombre,Primaria,4,2009,3,19659.146
Hombre,Primaria,5,2009,3,20909.027
Hombre,Primaria,6,2009,3,23285.701
Hombre,Secundaria,7,2009,3,24420.77
Hombre,Carrera técnica,7,2009,3,19129.455
Hombre,Secundaria,8,2009,3,25963.816
Hombre,Carrera técnica,8,2009,3,28738.807
Hombre,Secundaria,9,2009,3,26057.287
Hombre,Carrera técnica,9,2009,3,29892.471
Hombre,Preparatoria o bachillerato,10,2009,3,28451.836
Hombre,Normal,10,2009,3,16957.176
Hombre,Carrera técnica,10,2009,3,31489.613
Hombre,Preparatoria o bachillerato,11,2009,3,31818.189
Hombre,Normal,11,2009,3,30250.02
Hombre,Carrera técnica,11,2009,3,34295.676
Hombre,Preparatoria o bachillerato,12,2009,3,33018.344
Hombre,Normal,12,2009,3,46953.18
Hombre,Carrera técnica,12,2009,3,34650.332
Hombre,Normal,13,2009,3,42295.422
Hombre,Carrera técnica,13,2009,3,44422.477
Hombre,Profesional,13,2009,3,37490.43
Hombre,Normal,14,2009,3,31110.322
Hombre,Carrera técnica,14,2009,3,35551.184
Hombre,Profesional,14,2009,3,40710.262
Hombre,Normal,15,2009,3,36134.957
Hombre,Carrera técnica,15,2009,3,39241.406
Hombre,Profesional,15,2009,3,38522.422
Hombre,Normal,16,2009,3,44325.582
Hombre,Profesional,16,2009,3,51729.691
Hombre,Normal,17,2009,3,45144.617
Hombre,Profesional,17,2009,3,56428.465
Hombre,Maestría,17,2009,3,66898.719
Hombre,Normal,18,2009,3,42760.719
Hombre,Profesional,18,2009,3,61676.328
Hombre,Maestría,18,2009,3,76454.914
Hombre,Profesional,19,2009,3,75625.047
Hombre,Maestría,19,2009,3,95583.383
Hombre,Doctorado,19,2009,3,87760.813
Hombre,Profesional,20,2009,3,41809.391
Hombre,Doctorado,20,2009,3,97580.93
Hombre,Doctorado,21,2009,3,86645.094
Hombre,Doctorado,22,2009,3,98197.633
Hombre,Doctorado,23,2009,3,90621.336
Hombre,Primaria,99,2009,3,14928.982
Hombre,Secundaria,99,2009,3,20287.68
Hombre,Preparatoria o bachillerato,99,2009,3,24874.527
Hombre,Normal,99,2009,3,46340.457
Hombre,Carrera técnica,99,2009,3,56689.828
Hombre,Profesional,99,2009,3,84236.656
Hombre,Maestría,99,2009,3,128723.49
Hombre,No Sabe,99,2009,3,32083.615
Hombre,Ninguno,0,2009,6,16629.869
Hombre,Preescolar,0,2009,6,16877.84
Hombre,Primaria,1,2009,6,17457.316
Hombre,Primaria,2,2009,6,18444.561
Hombre,Primaria,3,2009,6,19513.566
Hombre,Primaria,4,2009,6,19973.109
Hombre,Primaria,5,2009,6,19958.934
Hombre,Primaria,6,2009,6,22584.354
Hombre,Secundaria,7,2009,6,23619.865
Hombre,Carrera técnica,7,2009,6,26815.389
Hombre,Secundaria,8,2009,6,25300.697
Hombre,Carrera técnica,8,2009,6,103910.44
Hombre,Secundaria,9,2009,6,25444.375
Hombre,Carrera técnica,9,2009,6,26167.297
Hombre,Preparatoria o bachillerato,10,2009,6,28354.063
Hombre,Normal,10,2009,6,15940.305
Hombre,Carrera técnica,10,2009,6,29707.225
Hombre,Preparatoria o bachillerato,11,2009,6,32995.676
Hombre,Normal,11,2009,6,29545.211
Hombre,Carrera técnica,11,2009,6,30848.256
Hombre,Preparatoria o bachillerato,12,2009,6,32340.354
Hombre,Normal,12,2009,6,46566.625
Hombre,Carrera técnica,12,2009,6,33662.879
Hombre,Normal,13,2009,6,41897.301
Hombre,Carrera técnica,13,2009,6,34143.855
Hombre,Profesional,13,2009,6,37522.125
Hombre,Normal,14,2009,6,25054.758
Hombre,Carrera técnica,14,2009,6,36013.738
Hombre,Profesional,14,2009,6,37400.59
Hombre,Normal,15,2009,6,33948.668
Hombre,Carrera técnica,15,2009,6,37016.176
Hombre,Profesional,15,2009,6,39123.02
Hombre,Normal,16,2009,6,42921.992
Hombre,Profesional,16,2009,6,52982.254
Hombre,Normal,17,2009,6,46672.434
Hombre,Profesional,17,2009,6,55769.105
Hombre,Maestría,17,2009,6,62954.234
Hombre,Normal,18,2009,6,45352.074
Hombre,Profesional,18,2009,6,62894.652
Hombre,Maestría,18,2009,6,84190.531
Hombre,Normal,19,2009,6,61638.129
Hombre,Profesional,19,2009,6,60252.469
Hombre,Maestría,19,2009,6,84711.938
Hombre,Doctorado,19,2009,6,72710.164
Hombre,Profesional,20,2009,6,74068.484
Hombre,Doctorado,20,2009,6,99125.648
Hombre,Doctorado,21,2009,6,106227.41
Hombre,Doctorado,22,2009,6,109578.9
Hombre,Doctorado,23,2009,6,105812.13
Hombre,Doctorado,24,2009,6,205460.44
Hombre,Primaria,99,2009,6,23664.934
Hombre,Secundaria,99,2009,6,17223.654
Hombre,Preparatoria o bachillerato,99,2009,6,21840.957
Hombre,Carrera técnica,99,2009,6,44430.82
Hombre,Profesional,99,2009,6,51107.98
Hombre,Maestría,99,2009,6,
Hombre,No Sabe,99,2009,6,27164.541
Hombre,Ninguno,0,2009,9,15977.141
Hombre,Preescolar,0,2009,9,16748.902
Hombre,Primaria,1,2009,9,17345.219
Hombre,Primaria,2,2009,9,17933.074
Hombre,Primaria,3,2009,9,18721.457
Hombre,Primaria,4,2009,9,18924.598
Hombre,Primaria,5,2009,9,19299.52
Hombre,Primaria,6,2009,9,22374.734
Hombre,Secundaria,7,2009,9,24845.084
Hombre,Carrera técnica,7,2009,9,36377.559
Hombre,Secundaria,8,2009,9,24776.893
Hombre,Carrera técnica,8,2009,9,30417.607
Hombre,Secundaria,9,2009,9,25238.273
Hombre,Carrera técnica,9,2009,9,27305.584
Hombre,Preparatoria o bachillerato,10,2009,9,27887.428
Hombre,Normal,10,2009,9,18568.084
Hombre,Carrera técnica,10,2009,9,30686.914
Hombre,Preparatoria o bachillerato,11,2009,9,33119.746
Hombre,Normal,11,2009,9,20237.602
Hombre,Carrera técnica,11,2009,9,31241.117
Hombre,Preparatoria o bachillerato,12,2009,9,32328.453
Hombre,Normal,12,2009,9,42528.848
Hombre,Carrera técnica,12,2009,9,33894.879
Hombre,Normal,13,2009,9,40925.563
Hombre,Carrera técnica,13,2009,9,35751.156
Hombre,Profesional,13,2009,9,38964.668
Hombre,Normal,14,2009,9,26123.793
Hombre,Carrera técnica,14,2009,9,40263.117
Hombre,Profesional,14,2009,9,38890.563
Hombre,Normal,15,2009,9,33477.211
Hombre,Carrera técnica,15,2009,9,37606.102
Hombre,Profesional,15,2009,9,38534.578
Hombre,Normal,16,2009,9,43036.422
Hombre,Profesional,16,2009,9,50569.602
Hombre,Normal,17,2009,9,45134.594
Hombre,Profesional,17,2009,9,54073.914
Hombre,Maestría,17,2009,9,73789.93
Hombre,Normal,18,2009,9,41418.617
Hombre,Profesional,18,2009,9,62011.574
Hombre,Maestría,18,2009,9,74544.781
Hombre,Normal,19,2009,9,50848.242
Hombre,Profesional,19,2009,9,60693.246
Hombre,Maestría,19,2009,9,89649.383
Hombre,Doctorado,19,2009,9,83086.031
Hombre,Profesional,20,2009,9,74746.914
Hombre,Doctorado,20,2009,9,90810.07
Hombre,Doctorado,21,2009,9,97071.609
Hombre,Doctorado,22,2009,9,76653.727
Hombre,Doctorado,23,2009,9,71187.539
Hombre,Doctorado,24,2009,9,254241.22
Hombre,Primaria,99,2009,9,18203.67
Hombre,Secundaria,99,2009,9,22393.143
Hombre,Preparatoria o bachillerato,99,2009,9,49856.703
Hombre,Normal,99,2009,9,
Hombre,Carrera técnica,99,2009,9,28602.137
Hombre,Profesional,99,2009,9,54142.785
Hombre,Maestría,99,2009,9,
Hombre,No Sabe,99,2009,9,22771.611
Hombre,Ninguno,0,2009,12,16103.743
Hombre,Preescolar,0,2009,12,16016.377
Hombre,Primaria,1,2009,12,17714.186
Hombre,Primaria,2,2009,12,18030.406
Hombre,Primaria,3,2009,12,18304.545
Hombre,Primaria,4,2009,12,18582.715
Hombre,Primaria,5,2009,12,19422.025
Hombre,Primaria,6,2009,12,21870.205
Hombre,Secundaria,7,2009,12,24226.262
Hombre,Carrera técnica,7,2009,12,25572.26
Hombre,Secundaria,8,2009,12,24299.178
Hombre,Carrera técnica,8,2009,12,31825.322
Hombre,Secundaria,9,2009,12,24995.975
Hombre,Carrera técnica,9,2009,12,29935.592
Hombre,Preparatoria o bachillerato,10,2009,12,27904.896
Hombre,Normal,10,2009,12,54620.117
Hombre,Carrera técnica,10,2009,12,30037.047
Hombre,Preparatoria o bachillerato,11,2009,12,29887.131
Hombre,Normal,11,2009,12,30336.139
Hombre,Carrera técnica,11,2009,12,31245.316
Hombre,Preparatoria o bachillerato,12,2009,12,31159.689
Hombre,Normal,12,2009,12,42229.152
Hombre,Carrera técnica,12,2009,12,33106.191
Hombre,Normal,13,2009,12,41443.91
Hombre,Carrera técnica,13,2009,12,30505.119
Hombre,Profesional,13,2009,12,36895.941
