month,year,Descripcion Division,Desc Tam Empresa,Rango de edad,Desc Sexo,Salario
julio,1997,Comercio,entre 2 y 5,75 o más años,Hombre,47.31
julio,1997,Comercio,entre 2 y 5,70-74 años,Hombre,39.99
julio,1997,Comercio,entre 2 y 5,65-69 años,Hombre,42.38
julio,1997,Comercio,entre 2 y 5,60-64 años,Hombre,47
julio,1997,Comercio,entre 2 y 5,55-59 años,Hombre,45.42
julio,1997,Comercio,entre 2 y 5,50-54 años,Hombre,46.73
julio,1997,Comercio,entre 2 y 5,45-49 años,Hombre,48.93
julio,1997,Comercio,entre 2 y 5,40-44 años,Hombre,47.24
julio,1997,Comercio,entre 2 y 5,35-39 años,Hombre,46.22
julio,1997,Comercio,entre 2 y 5,30-34 años,Hombre,42.42
julio,1997,Comercio,entre 2 y 5,25-29 años,Hombre,38.34
julio,1997,Comercio,entre 2 y 5,20-24 años,Hombre,33.03
julio,1997,Comercio,entre 2 y 5,15-19 años,Hombre,28.9
julio,1997,Comercio,entre 6 y 50,Menores de 15 años,Mujer,29.83
julio,1997,Comercio,entre 6 y 50,75 o más años,Mujer,70.13
julio,1997,Comercio,entre 6 y 50,70-74 años,Mujer,69.9
julio,1997,Comercio,entre 6 y 50,65-69 años,Mujer,71.91
julio,1997,Comercio,entre 6 y 50,60-64 años,Mujer,79.91
julio,1997,Comercio,entre 6 y 50,55-59 años,Mujer,75.61
julio,1997,Comercio,entre 6 y 50,50-54 años,Mujer,75.2
julio,1997,Comercio,entre 6 y 50,45-49 años,Mujer,73.07
julio,1997,Comercio,entre 6 y 50,40-44 años,Mujer,73.47
julio,1997,Comercio,entre 6 y 50,35-39 años,Mujer,72.21
julio,1997,Comercio,entre 6 y 50,30-34 años,Mujer,68.65
julio,1997,Comercio,entre 6 y 50,25-29 años,Mujer,59.96
julio,1997,Comercio,entre 6 y 50,20-24 años,Mujer,42.66
julio,1997,Comercio,entre 6 y 50,15-19 años,Mujer,32.66
julio,1997,Comercio,entre 6 y 50,Menores de 15 años,Hombre,46.71
julio,1997,Comercio,entre 6 y 50,75 o más años,Hombre,65.63
julio,1997,Comercio,entre 6 y 50,70-74 años,Hombre,64.93
julio,1997,Comercio,entre 6 y 50,65-69 años,Hombre,79.21
julio,1997,Comercio,entre 6 y 50,60-64 años,Hombre,85.34
julio,1997,Comercio,entre 6 y 50,55-59 años,Hombre,86.48
julio,1997,Comercio,entre 6 y 50,50-54 años,Hombre,89.83
julio,1997,Comercio,entre 6 y 50,45-49 años,Hombre,93.45
julio,1997,Comercio,entre 6 y 50,40-44 años,Hombre,91.15
julio,1997,Comercio,entre 6 y 50,35-39 años,Hombre,89.58
julio,1997,Comercio,entre 6 y 50,30-34 años,Hombre,81.32
julio,1997,Comercio,entre 6 y 50,25-29 años,Hombre,65.72
julio,1997,Comercio,entre 6 y 50,20-24 años,Hombre,44.88
julio,1997,Comercio,entre 6 y 50,15-19 años,Hombre,33.37
julio,1997,Comercio,entre 51 y 250,Menores de 15 años,Mujer,32.77
julio,1997,Comercio,entre 51 y 250,75 o más años,Mujer,87.1
julio,1997,Comercio,entre 51 y 250,70-74 años,Mujer,94.5
julio,1997,Comercio,entre 51 y 250,65-69 años,Mujer,79.96
julio,1997,Comercio,entre 51 y 250,60-64 años,Mujer,97.66
julio,1997,Comercio,entre 51 y 250,55-59 años,Mujer,83
julio,1997,Comercio,entre 51 y 250,50-54 años,Mujer,82.64
julio,1997,Comercio,entre 51 y 250,45-49 años,Mujer,86.7
julio,1997,Comercio,entre 51 y 250,40-44 años,Mujer,90.08
julio,1997,Comercio,entre 51 y 250,35-39 años,Mujer,94.51
julio,1997,Comercio,entre 51 y 250,30-34 años,Mujer,94.6
julio,1997,Comercio,entre 51 y 250,25-29 años,Mujer,80.32
julio,1997,Comercio,entre 51 y 250,20-24 años,Mujer,52.12
julio,1997,Comercio,entre 51 y 250,15-19 años,Mujer,37.28
julio,1997,Comercio,entre 51 y 250,Menores de 15 años,Hombre,56.18
julio,1997,Comercio,entre 51 y 250,75 o más años,Hombre,124.93
julio,1997,Comercio,entre 51 y 250,70-74 años,Hombre,142.14
julio,1997,Comercio,entre 51 y 250,65-69 años,Hombre,132.72
julio,1997,Comercio,entre 51 y 250,60-64 años,Hombre,141.94
julio,1997,Comercio,entre 51 y 250,55-59 años,Hombre,143.83
julio,1997,Comercio,entre 51 y 250,50-54 años,Hombre,149.76
julio,1997,Comercio,entre 51 y 250,45-49 años,Hombre,156.04
julio,1997,Comercio,entre 51 y 250,40-44 años,Hombre,149.21
julio,1997,Comercio,entre 51 y 250,35-39 años,Hombre,140.61
julio,1997,Comercio,entre 51 y 250,30-34 años,Hombre,121.97
julio,1997,Comercio,entre 51 y 250,25-29 años,Hombre,91.62
julio,1997,Comercio,entre 51 y 250,20-24 años,Hombre,56.93
julio,1997,Comercio,entre 51 y 250,15-19 años,Hombre,38.37
julio,1997,Comercio,entre 251 y 500,Menores de 15 años,Mujer,33.33
julio,1997,Comercio,entre 251 y 500,75 o más años,Mujer,109.26
julio,1997,Comercio,entre 251 y 500,70-74 años,Mujer,38.53
julio,1997,Comercio,entre 251 y 500,65-69 años,Mujer,60.96
julio,1997,Comercio,entre 251 y 500,60-64 años,Mujer,52.94
julio,1997,Comercio,entre 251 y 500,55-59 años,Mujer,56.62
julio,1997,Comercio,entre 251 y 500,50-54 años,Mujer,62.43
julio,1997,Comercio,entre 251 y 500,45-49 años,Mujer,68.16
julio,1997,Comercio,entre 251 y 500,40-44 años,Mujer,75.44
julio,1997,Comercio,entre 251 y 500,35-39 años,Mujer,87.7
julio,1997,Comercio,entre 251 y 500,30-34 años,Mujer,94.66
julio,1997,Comercio,entre 251 y 500,25-29 años,Mujer,84.08
julio,1997,Comercio,entre 251 y 500,20-24 años,Mujer,55.02
julio,1997,Comercio,entre 251 y 500,15-19 años,Mujer,39.4
julio,1997,Comercio,entre 251 y 500,Menores de 15 años,Hombre,49.18
julio,1997,Comercio,entre 251 y 500,75 o más años,Hombre,168.59
julio,1997,Comercio,entre 251 y 500,70-74 años,Hombre,136.04
julio,1997,Comercio,entre 251 y 500,65-69 años,Hombre,182.89
julio,1997,Comercio,entre 251 y 500,60-64 años,Hombre,180.15
julio,1997,Comercio,entre 251 y 500,55-59 años,Hombre,166.71
julio,1997,Comercio,entre 251 y 500,50-54 años,Hombre,184.57
julio,1997,Comercio,entre 251 y 500,45-49 años,Hombre,181.56
julio,1997,Comercio,entre 251 y 500,40-44 años,Hombre,180.09
julio,1997,Comercio,entre 251 y 500,35-39 años,Hombre,159.95
julio,1997,Comercio,entre 251 y 500,30-34 años,Hombre,132.42
julio,1997,Comercio,entre 251 y 500,25-29 años,Hombre,97.42
julio,1997,Comercio,entre 251 y 500,20-24 años,Hombre,59.43
julio,1997,Comercio,entre 251 y 500,15-19 años,Hombre,41.51
julio,1997,Comercio,"entre 501 y 1,000",Menores de 15 años,Mujer,44.73
julio,1997,Comercio,"entre 501 y 1,000",75 o más años,Mujer,38.83
julio,1997,Comercio,"entre 501 y 1,000",70-74 años,Mujer,54.12
julio,1997,Comercio,"entre 501 y 1,000",65-69 años,Mujer,42.45
julio,1997,Comercio,"entre 501 y 1,000",60-64 años,Mujer,48.53
julio,1997,Comercio,"entre 501 y 1,000",55-59 años,Mujer,52.15
julio,1997,Comercio,"entre 501 y 1,000",50-54 años,Mujer,53.58
julio,1997,Comercio,"entre 501 y 1,000",45-49 años,Mujer,60.23
julio,1997,Comercio,"entre 501 y 1,000",40-44 años,Mujer,68.98
julio,1997,Comercio,"entre 501 y 1,000",35-39 años,Mujer,80.84
julio,1997,Comercio,"entre 501 y 1,000",30-34 años,Mujer,89.37
julio,1997,Comercio,"entre 501 y 1,000",25-29 años,Mujer,78.63
julio,1997,Comercio,"entre 501 y 1,000",20-24 años,Mujer,53.83
julio,1997,Comercio,"entre 501 y 1,000",15-19 años,Mujer,40.44
julio,1997,Comercio,"entre 501 y 1,000",Menores de 15 años,Hombre,77.13
julio,1997,Comercio,"entre 501 y 1,000",75 o más años,Hombre,218.62
julio,1997,Comercio,"entre 501 y 1,000",70-74 años,Hombre,118.33
julio,1997,Comercio,"entre 501 y 1,000",65-69 años,Hombre,124.71
julio,1997,Comercio,"entre 501 y 1,000",60-64 años,Hombre,145.66
julio,1997,Comercio,"entre 501 y 1,000",55-59 años,Hombre,198.62
julio,1997,Comercio,"entre 501 y 1,000",50-54 años,Hombre,201.42
julio,1997,Comercio,"entre 501 y 1,000",45-49 años,Hombre,217.73
julio,1997,Comercio,"entre 501 y 1,000",40-44 años,Hombre,209.61
julio,1997,Comercio,"entre 501 y 1,000",35-39 años,Hombre,185.22
julio,1997,Comercio,"entre 501 y 1,000",30-34 años,Hombre,149.69
julio,1997,Comercio,"entre 501 y 1,000",25-29 años,Hombre,104.32
julio,1997,Comercio,"entre 501 y 1,000",20-24 años,Hombre,60.57
julio,1997,Comercio,"entre 501 y 1,000",15-19 años,Hombre,40.68
julio,1997,Comercio,"más de 1,000",Menores de 15 años,Mujer,51.43
julio,1997,Comercio,"más de 1,000",75 o más años,Mujer,27.09
julio,1997,Comercio,"más de 1,000",70-74 años,Mujer,26.18
julio,1997,Comercio,"más de 1,000",65-69 años,Mujer,41.4
julio,1997,Comercio,"más de 1,000",60-64 años,Mujer,59.14
julio,1997,Comercio,"más de 1,000",55-59 años,Mujer,67.55
julio,1997,Comercio,"más de 1,000",50-54 años,Mujer,75.89
julio,1997,Comercio,"más de 1,000",45-49 años,Mujer,87.86
julio,1997,Comercio,"más de 1,000",40-44 años,Mujer,88.75
julio,1997,Comercio,"más de 1,000",35-39 años,Mujer,85.42
julio,1997,Comercio,"más de 1,000",30-34 años,Mujer,83.49
julio,1997,Comercio,"más de 1,000",25-29 años,Mujer,74.78
julio,1997,Comercio,"más de 1,000",20-24 años,Mujer,56.04
julio,1997,Comercio,"más de 1,000",15-19 años,Mujer,40.84
julio,1997,Comercio,"más de 1,000",Menores de 15 años,Hombre,47
julio,1997,Comercio,"más de 1,000",75 o más años,Hombre,31.81
julio,1997,Comercio,"más de 1,000",70-74 años,Hombre,43.87
julio,1997,Comercio,"más de 1,000",65-69 años,Hombre,64.25
julio,1997,Comercio,"más de 1,000",60-64 años,Hombre,91.18
julio,1997,Comercio,"más de 1,000",55-59 años,Hombre,118.03
julio,1997,Comercio,"más de 1,000",50-54 años,Hombre,133.84
julio,1997,Comercio,"más de 1,000",45-49 años,Hombre,146.56
julio,1997,Comercio,"más de 1,000",40-44 años,Hombre,142.92
julio,1997,Comercio,"más de 1,000",35-39 años,Hombre,132.02
julio,1997,Comercio,"más de 1,000",30-34 años,Hombre,117.15
julio,1997,Comercio,"más de 1,000",25-29 años,Hombre,90.26
julio,1997,Comercio,"más de 1,000",20-24 años,Hombre,60.58
julio,1997,Comercio,"más de 1,000",15-19 años,Hombre,42.85
julio,1997,Comercio,No aplica,20-24 años,Mujer,65
julio,1997,Comercio,No aplica,35-39 años,Hombre,46
julio,1997,Comercio,No aplica,30-34 años,Hombre,141.5
julio,1997,Comercio,No aplica,20-24 años,Hombre,70
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,60-64 años,Mujer,37
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,50-54 años,Mujer,29
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,40-44 años,Mujer,46
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,35-39 años,Mujer,44
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,25-29 años,Mujer,38
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,20-24 años,Mujer,27.5
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,75 o más años,Hombre,26.25
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,70-74 años,Hombre,30.5
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,65-69 años,Hombre,29
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,60-64 años,Hombre,24.6
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,55-59 años,Hombre,24.67
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,50-54 años,Hombre,133
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,45-49 años,Hombre,42
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,40-44 años,Hombre,70
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,35-39 años,Hombre,23.4
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,30-34 años,Hombre,39.5
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,25-29 años,Hombre,32.43
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,20-24 años,Hombre,34.25
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,1,15-19 años,Hombre,30
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,60-64 años,Mujer,24
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,55-59 años,Mujer,64
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,50-54 años,Mujer,58.33
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,45-49 años,Mujer,68
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,40-44 años,Mujer,31.88
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,35-39 años,Mujer,31.47
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,30-34 años,Mujer,46.87
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,25-29 años,Mujer,42.81
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,20-24 años,Mujer,36.87
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,15-19 años,Mujer,28.6
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,75 o más años,Hombre,30.25
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,70-74 años,Hombre,35
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,65-69 años,Hombre,39.69
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,60-64 años,Hombre,37
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,55-59 años,Hombre,40.29
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,50-54 años,Hombre,56.72
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,45-49 años,Hombre,98.08
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,40-44 años,Hombre,64.68
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,35-39 años,Hombre,45.71
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,30-34 años,Hombre,47.94
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,25-29 años,Hombre,45.61
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,20-24 años,Hombre,38.15
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 2 y 5,15-19 años,Hombre,29.17
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,70-74 años,Mujer,84
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,65-69 años,Mujer,62
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,60-64 años,Mujer,72.13
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,55-59 años,Mujer,96.55
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,50-54 años,Mujer,106.06
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,45-49 años,Mujer,93.21
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,40-44 años,Mujer,107.34
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,35-39 años,Mujer,109.88
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,30-34 años,Mujer,96.1
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,25-29 años,Mujer,79.96
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,20-24 años,Mujer,62.08
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,15-19 años,Mujer,47.88
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,Menores de 15 años,Hombre,54
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,75 o más años,Hombre,50.62
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,70-74 años,Hombre,63.77
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,65-69 años,Hombre,54.77
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,60-64 años,Hombre,80.74
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,55-59 años,Hombre,87.43
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,50-54 años,Hombre,110.28
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,45-49 años,Hombre,128.6
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,40-44 años,Hombre,126.46
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,35-39 años,Hombre,116.15
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,30-34 años,Hombre,106.3
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,25-29 años,Hombre,85.55
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,20-24 años,Hombre,61.96
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 6 y 50,15-19 años,Hombre,50.38
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,Menores de 15 años,Mujer,91
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,75 o más años,Mujer,90
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,70-74 años,Mujer,32.33
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,65-69 años,Mujer,116.4
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,60-64 años,Mujer,123.37
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,55-59 años,Mujer,143.79
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,50-54 años,Mujer,134.8
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,45-49 años,Mujer,137
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,40-44 años,Mujer,144.29
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,35-39 años,Mujer,139.29
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,30-34 años,Mujer,130.41
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,25-29 años,Mujer,113.46
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,20-24 años,Mujer,89.63
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,15-19 años,Mujer,76.88
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,Menores de 15 años,Hombre,120
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,75 o más años,Hombre,98.06
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,70-74 años,Hombre,103.83
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,65-69 años,Hombre,104.27
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,60-64 años,Hombre,120
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,55-59 años,Hombre,135.63
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,50-54 años,Hombre,161.52
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,45-49 años,Hombre,166.51
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,40-44 años,Hombre,162.08
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,35-39 años,Hombre,147.56
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,30-34 años,Hombre,130.06
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,25-29 años,Hombre,108.21
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,20-24 años,Hombre,83.47
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 51 y 250,15-19 años,Hombre,66.24
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,75 o más años,Mujer,90
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,70-74 años,Mujer,99
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,65-69 años,Mujer,193.71
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,60-64 años,Mujer,125.23
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,55-59 años,Mujer,136.02
julio,1997,Ind. Eléctrica y Captación y Suministro de Agua Potable,entre 251 y 500,50-54 años,Mujer,134.76
